"m",2010,48.95527813979011,14579,5748
"m",2011,49.01826121476776,15114,6057
"m",2003,45.74037575980844,10858,3465
"m",2015,51.458521758469864,13489,5900
"m",2009,47.92179599541563,14833,5598
"m",2013,50.501563477173235,14391,6120
"m",2012,50.3030403172505,15130,6141
"m",2005,45.97754185381788,12245,4126
"m",2006,46.48975763487657,13327,4382
"m",2007,47.13399910567894,13418,4535
"m",2008,47.85037121644774,14008,4995
"m",2014,51.35439967659345,14842,6308
"m",1953,39.062664165103186,7995,1656
"m",1951,38.56051295752071,7486,1505
"m",1954,39.083498480644735,7569,1717
"m",1963,41.52665927841399,8121,1937
"m",1952,39.05540796963947,7905,1566
"m",1958,40.46669913551686,8213,1823
"m",1984,44.362752161383284,8328,2353
"m",1980,44.47375904860393,7736,2187
"m",2001,44.47748432452973,10526,3161
"m",1985,43.60243960208432,8444,2388
"m",2000,44.54903294780834,10289,3096
"m",1998,44.21010881724804,9833,2793
"m",1982,44.91481719050674,7795,2212
"m",1987,43.83127994524298,8766,2434
"m",1991,44.74990764684152,8121,2348
"m",1994,44.498208770846205,8095,2357
"m",2004,45.66155321188878,11473,3779
"m",1981,44.2405637254902,8160,2222
"m",1969,42.94779071081478,8849,2411
"m",1970,43.246089676746614,8631,2462
"m",1983,44.5693186049398,8057,2293
"m",1979,44.34353083434099,8270,2249
"m",1968,42.43039662259749,9001,2400
"m",1988,44.22328351500168,8899,2510
"m",1986,43.51892081289418,8562,2382
"m",1962,41.03126843657817,8475,1991
"m",1990,44.448728370688656,8611,2577
"m",1996,43.993218806509944,8848,2472
"m",1989,43.98136239782016,9175,2607
"m",1995,44.03363098689551,8623,2421
"m",2002,44.944532340623546,10745,3342
"m",1993,44.17731649368513,7997,2265
"m",1997,44.53078339128656,9778,2782
"m",1976,44.70673952641166,8235,2229
"m",1992,44.66737261741622,8027,2352
"m",1978,44.240490171049274,7834,2227
"m",1999,44.48898982916955,10127,2893
"m",1945,36.797055730809674,3804,991
"m",1944,35.86507747318236,4195,1021
"m",1949,37.77472187886279,6472,1436
"m",1947,37.18796042938329,4751,1150
"m",1946,37.10210850509358,4221,1058
"m",1943,34.78496868475992,4790,1159
"m",1948,37.51266391234058,5567,1296
"m",1966,42.63812876121267,8807,2285
"m",1942,34.0305109225492,5539,1266
"m",1937,30.489736842105263,3800,1308
"m",1957,40.461099051753685,8753,1884
"m",1950,38.291772688719256,7074,1474
"m",1940,32.71443558539656,4766,1254
"m",1975,44.58050275904353,8155,2262
"m",1936,29.598746081504704,3190,1197
"m",1939,31.65761561306746,4714,1345
"m",1965,42.24601810473244,8727,2186
"m",1967,42.46826778048497,8619,2287
"m",1941,33.466893378675735,4999,1257
"m",1938,31.045422617653944,4271,1301
"m",1973,43.70775606867969,8445,2332
"m",1974,44.4556827569928,8473,2335
"m",1977,45.084779375309864,8068,2176
"m",1960,40.62814814814815,8100,1880
"m",1964,41.82716192687174,8615,2137
"m",1955,39.64524965757689,8031,1723
"m",1972,43.621596133443354,8483,2384
"m",1961,40.92973308504035,8055,1952
"m",1971,42.97167780672935,8827,2428
"m",1959,40.79112372597084,7751,1785
"m",1956,40.254503687583124,8271,1794
"m",1935,28.981509433962263,2650,1083
"m",1934,27.657808857808856,2145,1034
"m",1929,23.252764612954188,633,454
"m",1931,24.93719806763285,1035,664
"m",1933,27.219670200235573,1698,853
"m",1927,21.037558685446008,426,354
"m",1932,26.513342696629213,1424,780
"m",1930,23.931578947368422,760,516
"m",1928,22.80327868852459,549,438
"m",1923,15.117647058823529,238,169
"m",1924,17.232258064516127,310,233
"m",1920,12.724137931034482,116,112
"m",1922,14.931818181818182,132,110
"m",1925,19.096,375,278
"m",1926,20.244031830238725,377,291
"m",1921,14.961538461538462,104,101
"f",2003,39.77375772841768,4367,1990
"f",2010,42.6669519082663,5843,3051
"f",2008,41.47786685256187,5738,2785
"f",1988,36.78147268408551,3368,1599
"f",1983,37.58642911296437,2638,1380
"f",1997,37.81237623762376,4040,1814
"f",2000,38.972929571002524,4359,1972
"f",2013,44.190956463271135,5949,3363
"f",1992,38.054803788903925,2956,1428
"f",1998,38.01854171886745,3991,1780
"f",2014,45.130932625290406,6026,3399
"f",1993,38.76501476862488,3047,1435
"f",1984,36.852124456339915,2989,1485
"f",2002,39.628610416192856,4397,2009
"f",1985,35.37350178166505,3087,1540
"f",2001,38.586696730552426,4435,2016
"f",2007,40.5443661971831,5680,2635
"f",1994,38.82058047493404,3032,1428
"f",2009,41.534573592360886,6074,3020
"f",2005,40.03549262994569,5156,2457
"f",1996,38.15105386416862,3416,1551
"f",2015,46.162471395881006,5681,3223
"f",1986,35.226885452824234,3169,1536
"f",2006,40.470177324019346,5583,2548
"f",1990,36.63675476336816,3254,1664
"f",1989,35.98767555173402,3489,1681
"f",1982,37.61550327805631,2593,1348
"f",2004,39.37835570469799,4768,2252
"f",1999,38.8988218988219,4329,1921
"f",1987,36.46342229199372,3185,1535
"f",1995,38.00601503759398,3325,1498
"f",2012,43.73807585870096,6143,3229
"f",2011,42.446771378708554,6303,3327
"f",1978,37.098914858096826,2396,1341
"f",1991,38.18839590443686,2930,1448
"f",1975,37.312722419928825,2248,1260
"f",1977,37.67584745762712,2360,1293
"f",1976,37.58214431308602,2453,1306
"f",1974,36.80553116769096,2278,1276
"f",1973,35.963905599259604,2161,1226
"f",1980,37.4064128256513,2495,1362
"f",1981,37.15960784313725,2550,1344
"f",1979,36.8235294117647,2346,1288
"f",1969,35.4789670970429,2401,1311
"f",1968,34.82620817843866,2152,1267
