"f",1994,37.23840485478977,6921,2486
"f",1998,36.20398912058024,8824,2981
"f",1947,29.44035704625372,3697,1194
"f",1949,30.348478164975738,4534,1473
"f",1948,30.127231581594167,3977,1314
"f",1943,27.727183992191314,4098,1217
"f",1952,31.14741784037559,5325,1596
"f",1954,31.763886375972497,5527,1706
"f",1960,32.69104381443299,6208,1968
"f",1957,32.19319987289482,6294,1916
"f",1956,32.52595650103191,6299,1847
"f",1953,31.455060155697097,5652,1688
"f",1961,32.75176194205169,6385,2011
"f",1942,27.20019111323459,4186,1344
"f",1941,27.01961722488038,4180,1310
"f",1971,34.30822421656613,6797,2422
"f",1963,33.093039165383956,5847,1905
"f",1965,32.81740669240669,6216,2092
"f",1977,36.89709480122324,6540,2189
"f",1970,34.173074090440416,6789,2477
"f",1964,32.94893280632411,6325,2081
"f",1976,36.43152639087018,7010,2340
"f",1945,28.450222882615154,3365,987
"f",1966,33.04900744416874,6448,2261
"f",1933,24.026977872082448,3299,1487
"f",1935,24.69995105237396,4086,1570
"f",1934,24.244857982370224,4084,1576
"f",1972,34.700919089950276,6637,2406
"f",1974,35.693622035645895,6789,2288
"f",1962,33.34403372243839,6168,2024
"f",1946,28.818877551020407,3528,1121
"f",1975,36.221181020377806,6723,2297
"f",1940,26.588320463320464,4144,1421
"f",1936,24.969796300632172,4271,1634
"f",1938,25.57947818460864,4561,1599
"f",1939,26.29322073657049,4263,1462
"f",1937,25.182264857276557,4274,1597
"f",1923,18.341232227488153,1055,788
"f",1929,22.177135110709443,2213,1303
"f",1927,21.114017769002963,2026,1334
"f",1968,33.290453317322125,6662,2443
"f",1967,33.00447945628669,6474,2300
"f",1926,20.455967555040555,1726,1195
"f",1931,23.153348554033485,2628,1358
"f",1944,27.913522012578618,3816,1063
"f",1932,23.522765598650928,2965,1476
"f",1928,21.838369304556355,2085,1309
"f",1922,17.61214953271028,856,708
"f",1924,18.784415584415584,1540,1123
"f",1925,20.001617250673853,1855,1261
"f",1920,16.470338983050848,708,610
"f",1921,16.949877750611247,818,674
