"m",1966,71.29953033494681,7401,6721
"m",1970,71.11053226800433,9308,8150
"m",1977,71.47407354506295,7724,6983
"m",1975,71.01638468345723,8009,7234
"m",1974,70.98920414330496,8254,7474
"m",1988,70.4187536024508,2926,2717
"m",1992,69.81153264975654,1446,1333
"m",1960,70.64411602593103,6792,6200
"m",1976,71.03240671312379,7715,6928
"m",1956,71.1443576923411,6377,5795
"m",1983,70.46670176783032,5643,5211
"m",1934,70.47620588986695,4079,3819
"m",1955,70.62078830623429,9580,8637
"m",1984,70.76013101626903,5124,4680
"m",1962,71.4141761751713,7881,6936
"m",1989,70.26873623988718,2412,2224
"m",1948,70.6711090803683,6683,6205
"m",1964,71.07780544744051,8304,7421
"m",1986,70.71830038927247,4175,3832
"m",1978,71.18495563064133,8259,7366
"m",1952,70.73993008018793,7175,6516
"m",1999,64.00902108086483,450,419
"m",1993,69.37510371637563,1055,978
"m",1972,71.32182389045892,8864,8021
"m",1911,71.66486913320185,3700,3428
"m",1947,70.94234729462444,7381,6789
"m",1954,71.15203225231218,5876,5409
"m",1980,70.84182131658059,7846,7055
"m",1905,70.83577782767158,4599,4039
"m",1945,70.78950661594776,5311,4958
"m",1924,69.50448189865787,3695,3450
"m",1957,70.70927391254925,8093,7297
"m",1946,71.05683753277648,6959,6340
"m",1985,70.90062812251672,4328,3968
"m",1994,68.25018404350908,854,799
"m",1981,71.17562634986889,6873,6210
"m",1941,70.89357251333796,5476,5069
"m",1953,70.30140776644782,6795,6328
"m",1982,70.77205650975017,6773,6196
"m",1965,70.78906358030073,9354,8220
"m",1973,70.86233155722799,8368,7587
"m",1987,70.61283587147045,3324,3056
"m",1958,71.09731976721011,7200,6538
"m",1950,70.47147016187184,7475,6805
"m",1968,71.03330044784678,8521,7538
"m",1959,71.47761984831054,7543,6857
"m",1971,70.96483476937314,9449,8441
"m",1990,70.1804683443589,2099,1955
"m",1928,71.30811348932384,4086,3765
"m",1921,70.97252861062566,3466,3177
"m",1939,71.13696620825576,4290,3991
"m",1991,70.03454650850419,1607,1525
"m",1996,67.96659251781358,683,617
"m",1969,70.90224350448231,9492,8295
"m",1963,70.75371824066505,9516,8382
"m",1943,70.44309530077636,5810,5199
"m",1916,70.453279147232,3420,3047
"m",1979,70.92455845803292,7451,6712
"m",1940,70.98008880590999,6291,5726
"m",1967,71.00391058696215,7925,7068
"m",1903,70.97112681921325,5443,4692
"m",1900,70.85941842023036,3060,2858
"m",1923,70.73954226709873,3739,3493
"m",1931,70.66230019786512,3988,3700
"m",1938,70.99679516755285,4765,4442
"m",1944,70.8483053755914,6120,5584
"m",1929,70.3639340700086,3711,3493
"m",1930,70.80717442343827,5122,4672
"m",1920,69.81254120631003,4429,4051
"m",1902,71.57796282282408,6026,5051
"m",1961,70.75260107189192,7987,7187
"m",1918,70.80925184238446,3173,3005
"m",1922,71.78986225602387,4344,3989
"m",1951,70.76716380319426,5528,5208
"m",1901,70.39977421367905,3801,3400
"m",1915,71.30831498610347,2884,2647
"m",1925,70.64928918969184,4481,4060
"m",1933,70.55730746654757,4230,3982
"m",1937,69.71075675254932,3936,3696
"m",1949,71.02482961834885,5672,5211
"m",1942,70.96240910459116,5389,4883
"m",1926,71.14615789775006,4289,3965
"m",1906,71.95654330536763,4193,3694
"m",1927,70.77655655210883,4020,3741
"m",1909,71.4170176041573,3123,2776
"m",1907,70.37579615443137,3602,3247
"m",1936,70.5451673743608,4770,4419
"m",1914,71.09183664102102,3341,3009
"m",1997,65.7292270828695,680,638
"m",1935,71.00897736918449,4845,4472
"m",1904,70.26965556230614,4497,3971
"m",1995,68.59590442609577,717,671
"m",1917,70.83612199051045,3597,3329
"m",1910,71.35501117113365,2477,2326
"m",1913,71.00342297083672,4562,4124
"m",1908,69.16026427414234,6191,4032
"m",1932,70.04871706797555,3294,3111
"m",1912,70.9572084315465,3458,3206
"m",1919,70.9129772594431,3131,2856
"m",1998,64.08583511916584,514,463
"f",1989,65.32676029102232,2775,2553
"f",1979,65.65758167750478,5829,5346
"f",1966,65.50811920543225,3843,3635
"f",1962,65.21156512334612,3665,3453
"f",1964,65.85240362485249,4800,4387
"f",1973,65.63880502763773,4724,4376
"f",1982,65.67024504554477,5308,4905
"f",1921,65.0132984945759,1352,1280
"f",1944,64.86950346760749,2410,2315
"f",1942,64.82745167958242,1882,1796
"f",1974,65.78967678983227,5464,5092
"f",1981,65.64413887814723,6194,5625
"f",1976,66.06236758128185,5003,4674
"f",1984,65.33476204496128,5098,4714
"f",1980,65.46050114737696,5666,5252
"f",1975,65.99187198355165,5082,4723
"f",1985,65.18859151900577,4676,4345
"f",1977,65.74205893640172,4412,4129
"f",1950,65.74909578299548,2082,1972
"f",1957,66.01953234961022,2810,2688
"f",1935,65.2946954563543,1527,1490
"f",1943,64.9706537802577,2896,2800
"f",1945,64.9192827458386,2302,2216
"f",1991,64.6879272696232,1297,1244
"f",1987,65.5109498122643,3335,3113
"f",1970,65.79908886526073,5084,4717
"f",1959,65.60479732472,2671,2570
"f",1967,65.61002400318452,4028,3748
"f",1978,65.69517830290364,5191,4832
"f",1995,63.4157520853301,539,522
"f",1996,63.79410341702976,585,550
"f",1939,65.20426758295959,2304,2199
"f",1988,65.15739484712459,2918,2690
"f",1983,65.66987690832065,4537,4236
"f",1905,64.55364163142268,1439,1348
"f",1933,64.73083230203382,1977,1868
"f",1949,65.42846779994261,2259,2135
"f",1986,65.14875624564907,4043,3725
"f",1925,65.14661995434015,1404,1340
"f",1927,64.97539639066896,1233,1182
"f",1918,64.98121822443336,974,943
